name,trimmed_mean_force_time,std_force_time,speedup,speedup_err,max_relative_energy_drift,status
aos-vs-soa-aos,9.971175348812501,0.016597025398320687,1.0,0.002353959046177155,3.6995307e-07,OK
aos-vs-soa-soa,1.9163185365875,0.029920490723718197,5.203297446868491,0.08170217237263241,3.6995307e-07,OK
