name,trimmed_mean_force_time,std_force_time,speedup,speedup_err,max_relative_energy_drift,status
aos-vs-soa-soa-O2,8.745337012166667,0.012337547728111683,1.0,0.001995112057916927,3.6995307e-07,OK
aos-vs-soa-soa,1.9163185365875,0.029920490723718197,4.563613431272234,0.07154436808432535,3.6995307e-07,OK
